timestamp,command,argument,signal,frequency,gain
2022-06-29 15:57:10.025938,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1020000,100
2022-06-29 15:57:10.610112,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1010000,100
2022-06-29 15:57:11.187771,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1000000,100
2022-06-29 15:57:12.399358,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,990000,0
2022-06-29 15:57:12.973975,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,980000,0
2022-06-29 15:57:13.560116,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,970000,0
2022-06-29 15:57:14.131040,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,960000,0
2022-06-29 15:57:14.706260,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,950000,0
2022-06-29 15:57:15.279627,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,940000,0
2022-06-29 15:57:15.865266,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,930000,0
2022-06-29 15:57:16.434660,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,920000,0
2022-06-29 15:57:17.017605,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,910000,0
2022-06-29 15:57:17.603968,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:57:17.866801,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:57:18.959665,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1200000,100
2022-06-29 15:57:19.535115,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1190000,100
2022-06-29 15:57:20.109246,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1180000,100
2022-06-29 15:57:20.683262,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1170000,100
2022-06-29 15:57:21.265953,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1160000,100
2022-06-29 15:57:21.848740,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1150000,100
2022-06-29 15:57:22.434750,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1140000,100
2022-06-29 15:57:23.005741,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1130000,100
2022-06-29 15:57:23.592182,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1120000,100
2022-06-29 15:57:24.180891,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1110000,100
2022-06-29 15:57:24.750218,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1100000,100
2022-06-29 15:57:25.331284,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1090000,100
2022-06-29 15:57:25.900266,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1080000,100
2022-06-29 15:57:26.486059,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1070000,100
2022-06-29 15:57:27.072078,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1060000,100
2022-06-29 15:57:27.644194,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1050000,100
2022-06-29 15:57:28.221284,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1040000,100
2022-06-29 15:57:28.795293,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1030000,100
2022-06-29 15:57:29.374012,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1020000,100
2022-06-29 15:57:29.949405,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1010000,100
2022-06-29 15:57:30.532532,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1000000,100
2022-06-29 15:57:31.744054,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,990000,0
2022-06-29 15:57:32.332102,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,980000,0
2022-06-29 15:57:32.917572,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,970000,0
2022-06-29 15:57:33.485124,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,960000,0
2022-06-29 15:57:34.064308,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,950000,0
2022-06-29 15:57:34.641427,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,940000,0
2022-06-29 15:57:35.231545,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,930000,0
2022-06-29 15:57:35.814085,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,920000,0
2022-06-29 15:57:36.393222,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,910000,0
2022-06-29 15:57:36.964926,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:57:37.238224,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:57:42.416276,hold,"[5, 's']",True,900000,0
2022-06-29 15:57:43.505657,frequency,1200000,True,1200000,100
2022-06-29 15:57:44.574769,gain,100,True,1200000,100
2022-06-29 15:57:45.026858,frequency,9000000,True,1200000,100
2022-06-29 15:57:45.491979,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1200000,100
2022-06-29 15:57:46.069361,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1190000,100
2022-06-29 15:57:46.648860,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1180000,100
2022-06-29 15:57:47.226844,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1170000,100
2022-06-29 15:57:47.810232,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1160000,100
2022-06-29 15:57:48.383554,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1150000,100
2022-06-29 15:57:48.956106,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1140000,100
2022-06-29 15:57:49.539688,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1130000,100
2022-06-29 15:57:50.110906,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1120000,100
2022-06-29 15:57:50.684374,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1110000,100
2022-06-29 15:57:51.268045,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1100000,100
2022-06-29 15:57:51.853962,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1090000,100
2022-06-29 15:57:52.438683,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1080000,100
2022-06-29 15:57:53.008187,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1070000,100
2022-06-29 15:57:53.588884,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1060000,100
2022-06-29 15:57:54.166747,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1050000,100
2022-06-29 15:57:54.748297,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1040000,100
2022-06-29 15:57:55.320386,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1030000,100
2022-06-29 15:57:55.895429,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1020000,100
2022-06-29 15:57:56.469568,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1010000,100
2022-06-29 15:57:57.047934,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1000000,100
2022-06-29 15:57:58.266079,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,990000,0
2022-06-29 15:57:58.836495,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,980000,0
2022-06-29 15:57:59.416162,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,970000,0
2022-06-29 15:57:59.990181,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,960000,0
2022-06-29 15:58:00.579389,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,950000,0
2022-06-29 15:58:01.146986,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,940000,0
2022-06-29 15:58:01.732547,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,930000,0
2022-06-29 15:58:02.301307,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,920000,0
2022-06-29 15:58:02.887246,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,910000,0
2022-06-29 15:58:03.474213,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:58:03.743235,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:58:04.835627,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1200000,100
2022-06-29 15:58:05.412709,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1190000,100
2022-06-29 15:58:05.989602,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1180000,100
2022-06-29 15:58:06.563159,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1170000,100
2022-06-29 15:58:07.139644,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1160000,100
2022-06-29 15:58:07.720225,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1150000,100
2022-06-29 15:58:08.308392,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1140000,100
2022-06-29 15:58:08.885963,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1130000,100
2022-06-29 15:58:09.460031,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1120000,100
2022-06-29 15:58:10.044116,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1110000,100
2022-06-29 15:58:10.627714,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1100000,100
2022-06-29 15:58:11.195446,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1090000,100
2022-06-29 15:58:11.785319,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1080000,100
2022-06-29 15:58:12.356022,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1070000,100
2022-06-29 15:58:12.927487,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1060000,100
2022-06-29 15:58:13.509906,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1050000,100
2022-06-29 15:58:14.082928,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1040000,100
2022-06-29 15:58:14.663618,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1030000,100
2022-06-29 15:58:15.232019,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1020000,100
2022-06-29 15:58:15.822753,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1010000,100
2022-06-29 15:58:16.402859,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,1000000,100
2022-06-29 15:58:17.619066,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,990000,0
2022-06-29 15:58:18.195026,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,980000,0
2022-06-29 15:58:18.761529,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,970000,0
2022-06-29 15:58:19.345584,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,960000,0
2022-06-29 15:58:19.917734,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,950000,0
2022-06-29 15:58:20.499437,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,940000,0
2022-06-29 15:58:21.071866,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,930000,0
2022-06-29 15:58:21.656837,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,920000,0
2022-06-29 15:58:22.237431,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,910000,0
2022-06-29 15:58:22.820173,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:58:23.079859,ramp,"[1200000, 900000, 10000, 100, 'ms']",True,900000,0
2022-06-29 15:58:23.540075,off,[],False,0,0
