timestamp,command,argument,signal,frequency,gain
2022-05-30 17:38:24.656457,ramp,"[149000, 154000, 100, 200]",True,153800,0
2022-05-30 17:38:25.318826,ramp,"[149000, 154000, 100, 200]",True,153900,0
2022-05-30 17:38:25.968471,ramp,"[149000, 154000, 100, 200]",True,154000,0
2022-05-30 17:38:26.309446,ramp,"[149000, 154000, 100, 200]",True,154000,0
2022-05-30 17:38:26.755909,ramp,"[154000, 149000, 100, 200]",True,154000,0
2022-05-30 17:38:27.418118,ramp,"[154000, 149000, 100, 200]",True,153900,0
2022-05-30 17:38:28.078769,ramp,"[154000, 149000, 100, 200]",True,153800,0
2022-05-30 17:38:28.737053,ramp,"[154000, 149000, 100, 200]",True,153700,0
2022-05-30 17:38:29.374331,ramp,"[154000, 149000, 100, 200]",True,153600,0
2022-05-30 17:38:30.030784,ramp,"[154000, 149000, 100, 200]",True,153500,0
2022-05-30 17:38:30.680512,ramp,"[154000, 149000, 100, 200]",True,153400,0
2022-05-30 17:38:31.334298,ramp,"[154000, 149000, 100, 200]",True,153300,0
2022-05-30 17:38:31.981782,ramp,"[154000, 149000, 100, 200]",True,153200,0
2022-05-30 17:38:32.639024,ramp,"[154000, 149000, 100, 200]",True,153100,0
2022-05-30 17:38:33.294720,ramp,"[154000, 149000, 100, 200]",True,153000,0
2022-05-30 17:38:33.946029,ramp,"[154000, 149000, 100, 200]",True,152900,0
2022-05-30 17:38:34.599341,ramp,"[154000, 149000, 100, 200]",True,152800,0
2022-05-30 17:38:35.249809,ramp,"[154000, 149000, 100, 200]",True,152700,0
2022-05-30 17:38:35.908585,ramp,"[154000, 149000, 100, 200]",True,152600,0
2022-05-30 17:38:36.559439,ramp,"[154000, 149000, 100, 200]",True,152500,0
2022-05-30 17:38:37.214285,ramp,"[154000, 149000, 100, 200]",True,152400,0
2022-05-30 17:38:37.865174,ramp,"[154000, 149000, 100, 200]",True,152300,0
2022-05-30 17:38:38.520467,ramp,"[154000, 149000, 100, 200]",True,152200,0
2022-05-30 17:38:39.177852,ramp,"[154000, 149000, 100, 200]",True,152100,0
2022-05-30 17:38:39.822723,ramp,"[154000, 149000, 100, 200]",True,152000,0
2022-05-30 17:38:40.473562,ramp,"[154000, 149000, 100, 200]",True,151900,0
2022-05-30 17:38:41.124068,ramp,"[154000, 149000, 100, 200]",True,151800,0
2022-05-30 17:38:41.775451,ramp,"[154000, 149000, 100, 200]",True,151700,0
2022-05-30 17:38:42.435795,ramp,"[154000, 149000, 100, 200]",True,151600,0
2022-05-30 17:38:43.094247,ramp,"[154000, 149000, 100, 200]",True,151500,0
2022-05-30 17:38:43.741293,ramp,"[154000, 149000, 100, 200]",True,151400,0
2022-05-30 17:38:44.399150,ramp,"[154000, 149000, 100, 200]",True,151300,0
2022-05-30 17:38:45.058148,ramp,"[154000, 149000, 100, 200]",True,151200,0
2022-05-30 17:38:45.708356,ramp,"[154000, 149000, 100, 200]",True,151100,0
2022-05-30 17:38:46.360173,ramp,"[154000, 149000, 100, 200]",True,151000,0
2022-05-30 17:38:47.010468,ramp,"[154000, 149000, 100, 200]",True,150900,0
2022-05-30 17:38:47.667930,ramp,"[154000, 149000, 100, 200]",True,150800,0
2022-05-30 17:38:48.312012,ramp,"[154000, 149000, 100, 200]",True,150700,0
2022-05-30 17:38:48.969256,ramp,"[154000, 149000, 100, 200]",True,150600,0
2022-05-30 17:38:49.620265,ramp,"[154000, 149000, 100, 200]",True,150500,0
2022-05-30 17:38:50.276528,ramp,"[154000, 149000, 100, 200]",True,150400,0
2022-05-30 17:38:50.930594,ramp,"[154000, 149000, 100, 200]",True,150300,0
2022-05-30 17:38:51.583570,ramp,"[154000, 149000, 100, 200]",True,150200,0
2022-05-30 17:38:52.241106,ramp,"[154000, 149000, 100, 200]",True,150100,0
2022-05-30 17:38:52.887826,ramp,"[154000, 149000, 100, 200]",True,150000,0
2022-05-30 17:38:53.546229,ramp,"[154000, 149000, 100, 200]",True,149900,0
2022-05-30 17:38:54.206462,ramp,"[154000, 149000, 100, 200]",True,149800,0
2022-05-30 17:38:54.864852,ramp,"[154000, 149000, 100, 200]",True,149700,0
2022-05-30 17:38:55.520046,ramp,"[154000, 149000, 100, 200]",True,149600,0
2022-05-30 17:38:56.174611,ramp,"[154000, 149000, 100, 200]",True,149500,0
2022-05-30 17:38:56.820844,ramp,"[154000, 149000, 100, 200]",True,149400,0
2022-05-30 17:38:57.466347,ramp,"[154000, 149000, 100, 200]",True,149300,0
2022-05-30 17:38:58.120101,ramp,"[154000, 149000, 100, 200]",True,149200,0
2022-05-30 17:38:58.777221,ramp,"[154000, 149000, 100, 200]",True,149100,0
2022-05-30 17:38:59.426542,ramp,"[154000, 149000, 100, 200]",True,149000,0
2022-05-30 17:38:59.771212,ramp,"[154000, 149000, 100, 200]",True,149000,0
2022-05-30 17:39:00.214145,off,[],False,0,0
2022-05-30 17:39:09.374576,hold,"[9, 's']",False,0,0
2022-05-30 17:39:09.826442,on,[],True,149000,0
2022-05-30 17:39:10.269252,ramp,"[149000, 154000, 100, 200]",True,149000,0
2022-05-30 17:39:10.918046,ramp,"[149000, 154000, 100, 200]",True,149100,0
2022-05-30 17:39:11.572875,ramp,"[149000, 154000, 100, 200]",True,149200,0
2022-05-30 17:39:12.223153,ramp,"[149000, 154000, 100, 200]",True,149300,0
2022-05-30 17:39:12.872252,ramp,"[149000, 154000, 100, 200]",True,149400,0
2022-05-30 17:39:13.529333,ramp,"[149000, 154000, 100, 200]",True,149500,0
2022-05-30 17:39:14.185941,ramp,"[149000, 154000, 100, 200]",True,149600,0
2022-05-30 17:39:14.834347,ramp,"[149000, 154000, 100, 200]",True,149700,0
2022-05-30 17:39:15.494780,ramp,"[149000, 154000, 100, 200]",True,149800,0
2022-05-30 17:39:16.139342,ramp,"[149000, 154000, 100, 200]",True,149900,0
2022-05-30 17:39:16.798666,ramp,"[149000, 154000, 100, 200]",True,150000,0
2022-05-30 17:39:17.462679,ramp,"[149000, 154000, 100, 200]",True,150100,0
2022-05-30 17:39:18.116925,ramp,"[149000, 154000, 100, 200]",True,150200,0
2022-05-30 17:39:18.765440,ramp,"[149000, 154000, 100, 200]",True,150300,0
2022-05-30 17:39:19.419223,ramp,"[149000, 154000, 100, 200]",True,150400,0
2022-05-30 17:39:20.081202,ramp,"[149000, 154000, 100, 200]",True,150500,0
2022-05-30 17:39:20.727736,ramp,"[149000, 154000, 100, 200]",True,150600,0
2022-05-30 17:39:21.387991,ramp,"[149000, 154000, 100, 200]",True,150700,0
2022-05-30 17:39:22.035494,ramp,"[149000, 154000, 100, 200]",True,150800,0
2022-05-30 17:39:22.692475,ramp,"[149000, 154000, 100, 200]",True,150900,0
2022-05-30 17:39:23.350076,ramp,"[149000, 154000, 100, 200]",True,151000,0
2022-05-30 17:39:24.001900,ramp,"[149000, 154000, 100, 200]",True,151100,0
2022-05-30 17:39:24.657831,ramp,"[149000, 154000, 100, 200]",True,151200,0
2022-05-30 17:39:25.306272,ramp,"[149000, 154000, 100, 200]",True,151300,0
2022-05-30 17:39:25.959578,ramp,"[149000, 154000, 100, 200]",True,151400,0
2022-05-30 17:39:26.618496,ramp,"[149000, 154000, 100, 200]",True,151500,0
2022-05-30 17:39:27.269334,ramp,"[149000, 154000, 100, 200]",True,151600,0
2022-05-30 17:39:27.916484,ramp,"[149000, 154000, 100, 200]",True,151700,0
2022-05-30 17:39:28.570842,ramp,"[149000, 154000, 100, 200]",True,151800,0
2022-05-30 17:39:29.219301,ramp,"[149000, 154000, 100, 200]",True,151900,0
2022-05-30 17:39:29.873947,ramp,"[149000, 154000, 100, 200]",True,152000,0
2022-05-30 17:39:30.523980,ramp,"[149000, 154000, 100, 200]",True,152100,0
2022-05-30 17:39:31.171231,ramp,"[149000, 154000, 100, 200]",True,152200,0
2022-05-30 17:39:31.829043,ramp,"[149000, 154000, 100, 200]",True,152300,0
2022-05-30 17:39:32.474970,ramp,"[149000, 154000, 100, 200]",True,152400,0
2022-05-30 17:39:33.129503,ramp,"[149000, 154000, 100, 200]",True,152500,0
2022-05-30 17:39:33.781828,ramp,"[149000, 154000, 100, 200]",True,152600,0
2022-05-30 17:39:34.433801,ramp,"[149000, 154000, 100, 200]",True,152700,0
2022-05-30 17:39:35.084575,ramp,"[149000, 154000, 100, 200]",True,152800,0
2022-05-30 17:39:35.742100,ramp,"[149000, 154000, 100, 200]",True,152900,0
2022-05-30 17:39:36.391570,ramp,"[149000, 154000, 100, 200]",True,153000,0
2022-05-30 17:39:37.048002,ramp,"[149000, 154000, 100, 200]",True,153100,0
2022-05-30 17:39:37.696032,ramp,"[149000, 154000, 100, 200]",True,153200,0
2022-05-30 17:39:38.353410,ramp,"[149000, 154000, 100, 200]",True,153300,0
2022-05-30 17:39:39.011947,ramp,"[149000, 154000, 100, 200]",True,153400,0
2022-05-30 17:39:39.668703,ramp,"[149000, 154000, 100, 200]",True,153500,0
2022-05-30 17:39:40.318700,ramp,"[149000, 154000, 100, 200]",True,153600,0
2022-05-30 17:39:40.976039,ramp,"[149000, 154000, 100, 200]",True,153700,0
2022-05-30 17:39:41.624915,ramp,"[149000, 154000, 100, 200]",True,153800,0
2022-05-30 17:39:42.273798,ramp,"[149000, 154000, 100, 200]",True,153900,0
2022-05-30 17:39:42.929613,ramp,"[149000, 154000, 100, 200]",True,154000,0
2022-05-30 17:39:43.270616,ramp,"[149000, 154000, 100, 200]",True,154000,0
2022-05-30 17:39:43.700068,ramp,"[154000, 149000, 100, 200]",True,154000,0
2022-05-30 17:39:44.354074,ramp,"[154000, 149000, 100, 200]",True,153900,0
2022-05-30 17:39:45.000995,ramp,"[154000, 149000, 100, 200]",True,153800,0
2022-05-30 17:39:45.678839,ramp,"[154000, 149000, 100, 200]",True,153700,0
2022-05-30 17:39:46.332580,ramp,"[154000, 149000, 100, 200]",True,153600,0
2022-05-30 17:39:46.986720,ramp,"[154000, 149000, 100, 200]",True,153500,0
2022-05-30 17:39:47.644377,ramp,"[154000, 149000, 100, 200]",True,153400,0
2022-05-30 17:39:48.291077,ramp,"[154000, 149000, 100, 200]",True,153300,0
2022-05-30 17:39:48.941336,ramp,"[154000, 149000, 100, 200]",True,153200,0
2022-05-30 17:39:49.614127,ramp,"[154000, 149000, 100, 200]",True,153100,0
2022-05-30 17:39:50.270244,ramp,"[154000, 149000, 100, 200]",True,153000,0
2022-05-30 17:39:50.932252,ramp,"[154000, 149000, 100, 200]",True,152900,0
2022-05-30 17:39:51.581335,ramp,"[154000, 149000, 100, 200]",True,152800,0
2022-05-30 17:39:52.245515,ramp,"[154000, 149000, 100, 200]",True,152700,0
2022-05-30 17:39:52.895588,ramp,"[154000, 149000, 100, 200]",True,152600,0
2022-05-30 17:39:53.551539,ramp,"[154000, 149000, 100, 200]",True,152500,0
2022-05-30 17:39:54.207592,ramp,"[154000, 149000, 100, 200]",True,152400,0
2022-05-30 17:39:54.856180,ramp,"[154000, 149000, 100, 200]",True,152300,0
2022-05-30 17:39:55.512996,ramp,"[154000, 149000, 100, 200]",True,152200,0
2022-05-30 17:39:56.172242,ramp,"[154000, 149000, 100, 200]",True,152100,0
2022-05-30 17:39:56.826458,ramp,"[154000, 149000, 100, 200]",True,152000,0
2022-05-30 17:39:57.479482,ramp,"[154000, 149000, 100, 200]",True,151900,0
2022-05-30 17:39:58.139716,ramp,"[154000, 149000, 100, 200]",True,151800,0
2022-05-30 17:39:58.802563,ramp,"[154000, 149000, 100, 200]",True,151700,0
2022-05-30 17:39:59.457484,ramp,"[154000, 149000, 100, 200]",True,151600,0
2022-05-30 17:40:00.119363,ramp,"[154000, 149000, 100, 200]",True,151500,0
2022-05-30 17:40:00.776407,ramp,"[154000, 149000, 100, 200]",True,151400,0
2022-05-30 17:40:01.440320,ramp,"[154000, 149000, 100, 200]",True,151300,0
2022-05-30 17:40:02.090322,ramp,"[154000, 149000, 100, 200]",True,151200,0
2022-05-30 17:40:02.756313,ramp,"[154000, 149000, 100, 200]",True,151100,0
2022-05-30 17:40:03.407315,ramp,"[154000, 149000, 100, 200]",True,151000,0
2022-05-30 17:40:04.060333,ramp,"[154000, 149000, 100, 200]",True,150900,0
2022-05-30 17:40:04.712310,ramp,"[154000, 149000, 100, 200]",True,150800,0
2022-05-30 17:40:05.366945,ramp,"[154000, 149000, 100, 200]",True,150700,0
2022-05-30 17:40:06.019320,ramp,"[154000, 149000, 100, 200]",True,150600,0
2022-05-30 17:40:06.676783,ramp,"[154000, 149000, 100, 200]",True,150500,0
2022-05-30 17:40:07.326307,ramp,"[154000, 149000, 100, 200]",True,150400,0
2022-05-30 17:40:07.983710,ramp,"[154000, 149000, 100, 200]",True,150300,0
2022-05-30 17:40:08.654318,ramp,"[154000, 149000, 100, 200]",True,150200,0
2022-05-30 17:40:09.314150,ramp,"[154000, 149000, 100, 200]",True,150100,0
2022-05-30 17:40:09.969731,ramp,"[154000, 149000, 100, 200]",True,150000,0
2022-05-30 17:40:10.628095,ramp,"[154000, 149000, 100, 200]",True,149900,0
2022-05-30 17:40:11.275432,ramp,"[154000, 149000, 100, 200]",True,149800,0
2022-05-30 17:40:11.932790,ramp,"[154000, 149000, 100, 200]",True,149700,0
2022-05-30 17:40:12.592309,ramp,"[154000, 149000, 100, 200]",True,149600,0
2022-05-30 17:40:13.243294,ramp,"[154000, 149000, 100, 200]",True,149500,0
2022-05-30 17:40:13.898294,ramp,"[154000, 149000, 100, 200]",True,149400,0
2022-05-30 17:40:14.588003,ramp,"[154000, 149000, 100, 200]",True,149300,0
2022-05-30 17:40:15.241291,ramp,"[154000, 149000, 100, 200]",True,149200,0
2022-05-30 17:40:15.892886,ramp,"[154000, 149000, 100, 200]",True,149100,0
2022-05-30 17:40:16.548503,ramp,"[154000, 149000, 100, 200]",True,149000,0
2022-05-30 17:40:16.886645,ramp,"[154000, 149000, 100, 200]",True,149000,0
2022-05-30 17:40:17.334751,off,[],False,0,0
2022-05-30 17:40:26.462949,hold,"[9, 's']",False,0,0
2022-05-30 17:40:26.902630,on,[],True,149000,0
2022-05-30 17:40:27.336759,ramp,"[149000, 154000, 100, 200]",True,149000,0
2022-05-30 17:40:27.987941,ramp,"[149000, 154000, 100, 200]",True,149100,0
2022-05-30 17:40:28.645445,ramp,"[149000, 154000, 100, 200]",True,149200,0
2022-05-30 17:40:29.294251,ramp,"[149000, 154000, 100, 200]",True,149300,0
2022-05-30 17:40:29.940655,ramp,"[149000, 154000, 100, 200]",True,149400,0
2022-05-30 17:40:30.598048,ramp,"[149000, 154000, 100, 200]",True,149500,0
