timestamp,command,argument,signal,frequency,gain
2022-06-24 11:42:22.348564,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1220000,60
2022-06-24 11:42:22.930658,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1230000,60
2022-06-24 11:42:23.509417,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1240000,60
2022-06-24 11:42:24.084538,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1250000,60
2022-06-24 11:42:24.660110,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1260000,60
2022-06-24 11:42:25.249598,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1270000,60
2022-06-24 11:42:25.828495,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1280000,60
2022-06-24 11:42:26.408207,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1290000,60
2022-06-24 11:42:26.987671,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1300000,60
2022-06-24 11:42:27.564903,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1310000,60
2022-06-24 11:42:28.146747,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1320000,60
2022-06-24 11:42:28.718044,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1330000,60
2022-06-24 11:42:29.302628,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1340000,60
2022-06-24 11:42:29.875975,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1350000,60
2022-06-24 11:42:30.460009,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1360000,60
2022-06-24 11:42:31.034372,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1370000,60
2022-06-24 11:42:31.622928,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1380000,60
2022-06-24 11:42:32.202217,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1390000,60
2022-06-24 11:42:32.775494,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1400000,60
2022-06-24 11:42:33.356989,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1410000,60
2022-06-24 11:42:33.946749,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1420000,60
2022-06-24 11:42:34.542486,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1430000,60
2022-06-24 11:42:35.125067,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1440000,60
2022-06-24 11:42:35.698326,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1450000,60
2022-06-24 11:42:36.276104,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1460000,60
2022-06-24 11:42:36.852481,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1470000,60
2022-06-24 11:42:37.430111,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1480000,60
2022-06-24 11:42:38.009623,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1490000,60
2022-06-24 11:42:38.592718,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1500000,60
2022-06-24 11:42:39.158615,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1510000,60
2022-06-24 11:42:39.746231,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1520000,60
2022-06-24 11:42:40.332999,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1530000,60
2022-06-24 11:42:40.922265,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1540000,60
2022-06-24 11:42:41.505616,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1550000,60
2022-06-24 11:42:42.087787,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1560000,60
2022-06-24 11:42:42.665888,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1570000,60
2022-06-24 11:42:43.241630,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1580000,60
2022-06-24 11:42:43.827094,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1590000,60
2022-06-24 11:42:44.413635,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1600000,60
2022-06-24 11:42:44.983911,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1610000,60
2022-06-24 11:42:45.558236,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1620000,60
2022-06-24 11:42:46.137071,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1630000,60
2022-06-24 11:42:46.707902,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1640000,60
2022-06-24 11:42:47.292221,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1650000,60
2022-06-24 11:42:47.874438,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1660000,60
2022-06-24 11:42:48.448257,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1670000,60
2022-06-24 11:42:49.031224,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1680000,60
2022-06-24 11:42:49.608292,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1690000,60
2022-06-24 11:42:50.188918,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1700000,60
2022-06-24 11:42:50.758649,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1710000,60
2022-06-24 11:42:51.342525,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1720000,60
2022-06-24 11:42:51.931318,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1730000,60
2022-06-24 11:42:52.524918,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1740000,60
2022-06-24 11:42:53.104705,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1750000,60
2022-06-24 11:42:53.686239,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1760000,60
2022-06-24 11:42:54.268206,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1770000,60
2022-06-24 11:42:54.850735,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1780000,60
2022-06-24 11:42:55.420346,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1790000,60
2022-06-24 11:42:56.004630,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1800000,60
2022-06-24 11:42:56.587513,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1810000,60
2022-06-24 11:42:57.164897,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1820000,60
2022-06-24 11:42:57.752935,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1830000,60
2022-06-24 11:42:58.328776,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1840000,60
2022-06-24 11:42:58.923754,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1850000,60
2022-06-24 11:42:59.505261,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1860000,60
2022-06-24 11:43:00.083455,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1870000,60
2022-06-24 11:43:00.657944,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1880000,60
2022-06-24 11:43:01.241264,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1890000,60
2022-06-24 11:43:01.822112,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1900000,60
2022-06-24 11:43:02.398661,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1910000,60
2022-06-24 11:43:02.980371,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1920000,60
2022-06-24 11:43:03.554733,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1930000,60
2022-06-24 11:43:04.136931,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1940000,60
2022-06-24 11:43:04.721059,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1950000,60
2022-06-24 11:43:05.307764,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1960000,60
2022-06-24 11:43:05.892268,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1970000,60
2022-06-24 11:43:06.462415,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1980000,60
2022-06-24 11:43:07.043612,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1990000,60
2022-06-24 11:43:07.622771,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,2000000,60
2022-06-24 11:43:07.884391,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,2000000,60
2022-06-24 11:43:08.346844,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1000000,60
2022-06-24 11:43:08.925320,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1010000,60
2022-06-24 11:43:09.511071,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1020000,60
2022-06-24 11:43:10.088709,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1030000,60
2022-06-24 11:43:10.655496,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1040000,60
2022-06-24 11:43:11.244455,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1050000,60
2022-06-24 11:43:11.815241,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1060000,60
2022-06-24 11:43:12.399566,ramp,"[1000000, 2000000, 10000, 100, 'ms']",True,1070000,60
